Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU45,54.567036,43.494183,284.9227,9082.513,Male,-4.1181684,20.224335,54.46318,4.2083898,Carrier B,5.556241,Supplier 5,Delhi,2.928461,448.73462,18.051323,87.037155,Fail,4.274103,Road,Route A,490.4776
cosmetics,SKU38,52.383293,42.537903,489.2284,6209.391,Non-binary,-1.9635816,27.317675,65.55371,4.226495,Carrier B,3.9054518,Supplier 4,Kolkata,-4.124531,401.16788,19.56185,60.60188,Fail,3.2891035,Road,Route A,439.3493
cosmetics,SKU32,54.240894,34.80408,494.05014,6815.0337,Non-binary,-37.088184,27.222357,84.21588,3.813253,Carrier B,3.5974965,Supplier 5,Delhi,-12.525787,373.01236,19.41963,65.89046,Fail,4.7488356,Sea,Route A,409.23755
haircare,SKU56,47.03388,55.67198,238.91823,8781.036,Male,8.537415,16.301775,39.132008,3.8243244,Carrier A,5.23345,Supplier 4,Chennai,5.4762154,415.36337,16.506554,112.26094,Fail,2.8021607,Rail,Route A,690.6684
cosmetics,SKU17,52.2735,56.985023,912.0139,7972.6294,Non-binary,-30.861942,26.178837,96.61778,4.6855245,Carrier B,4.397567,Supplier 5,Mumbai,-18.76861,556.0903,23.971933,63.301136,Fail,3.3569736,Sea,Route B,96.94872
cosmetics,SKU46,52.339645,37.148735,285.67865,8666.166,Male,-7.4797635,21.140997,47.092075,3.8956835,Carrier B,4.487249,Supplier 5,Chennai,4.655157,376.87888,17.56203,79.577515,Fail,4.3665924,Road,Route A,545.53046
cosmetics,SKU2,58.37556,30.471046,533.53876,7100.7505,Non-binary,-74.13913,32.271713,95.656975,2.797514,Carrier B,3.0329287,Supplier 5,Delhi,-25.449785,314.53247,21.333494,76.65976,Fail,5.417158,Sea,Route A,333.41272
cosmetics,SKU43,50.934586,40.99263,438.11658,6630.448,Male,3.0369716,24.084692,63.80235,4.4158235,Carrier B,4.179849,Supplier 4,Delhi,-0.6364345,401.74924,18.625294,57.21499,Fail,3.6924386,Road,Route A,472.20258
haircare,SKU55,53.650475,36.59606,276.6572,9540.508,Male,13.567226,18.217192,42.07544,2.7102122,Carrier A,6.639681,Supplier 5,Delhi,10.451179,551.1041,20.397886,103.356,Fail,3.6746225,Air,Route A,690.7106
cosmetics,SKU42,51.70799,50.821407,260.60846,8922.827,Male,-31.756855,22.85378,56.516212,3.3263834,Carrier A,3.9599934,Supplier 5,Chennai,-4.5705833,342.94717,18.466078,95.678444,Fail,4.835609,Road,Route A,521.527
cosmetics,SKU47,50.383797,42.692005,408.02945,6540.7104,Male,15.688786,22.128387,57.781406,4.803955,Carrier B,4.3844843,Supplier 4,Delhi,4.122031,421.02298,17.74775,54.359787,Fail,3.58679,Road,Route A,502.3671
haircare,SKU52,43.960636,40.674976,364.896,6277.9087,Male,45.637207,17.672997,42.57236,5.0734944,Carrier B,5.072362,Supplier 3,Delhi,14.983655,472.68732,17.6624,55.4747,Pass,2.624039,Rail,Route A,576.53723
cosmetics,SKU2,60.812374,50.688873,545.71356,5415.6343,Male,-10.770508,35.028038,83.11346,3.2971442,Carrier B,2.9953501,Supplier 5,Delhi,-15.146982,372.6483,21.010286,70.12413,Fail,4.334123,Road,Route A,417.9922
cosmetics,SKU43,54.680183,48.79738,426.73584,7071.8857,Non-binary,-23.676105,27.551079,75.200714,3.2798827,Carrier B,3.0846992,Supplier 4,Delhi,-11.193443,330.2688,21.954329,82.851585,Fail,4.730944,Road,Route A,460.66754
cosmetics,SKU26,55.386395,29.684656,558.27264,6432.7114,Non-binary,-58.926617,31.990385,91.36068,3.004564,Carrier B,3.4329584,Supplier 5,Delhi,-20.741968,350.24512,20.685291,67.21337,Fail,4.9949803,Sea,Route A,357.7759
haircare,SKU58,41.84643,51.01086,358.98608,6906.81,Non-binary,42.75312,15.644544,37.667114,4.3356767,Carrier A,5.260676,Supplier 3,Chennai,15.852012,485.39026,19.93941,85.74413,Pass,2.409252,Rail,Route A,756.54376
cosmetics,SKU55,55.02138,51.542843,239.4017,8629.258,Male,2.7015529,22.038532,45.644722,3.8319638,Carrier A,4.587599,Supplier 4,Chennai,4.5224123,389.11578,16.758152,99.01673,Fail,3.587609,Road,Route A,615.5472
cosmetics,SKU40,57.33411,23.462378,3.8348792,10150.308,Female,-21.848751,18.955389,45.860306,2.8808,Carrier A,5.943873,Supplier 5,Chennai,7.255725,367.9062,16.510262,117.56996,Fail,5.797544,Rail,Route A,659.2176
haircare,SKU59,45.494873,59.21864,391.16476,6732.3906,Non-binary,45.232815,19.9059,31.932314,4.675454,Carrier B,4.975806,Supplier 3,Chennai,12.349368,454.27557,17.626717,66.40395,Pass,1.977148,Rail,Route A,637.1154
haircare,SKU56,44.52856,45.185013,382.9236,6086.9404,Male,51.74549,18.170885,43.116814,5.30559,Carrier B,4.910492,Supplier 3,Delhi,15.190079,447.90707,16.432745,53.250595,Pass,2.2420063,Rail,Route B,605.62726
cosmetics,SKU37,51.094067,45.080536,487.48816,7837.476,Male,-19.955112,22.116581,76.05342,4.509122,Carrier B,4.562071,Supplier 5,Kolkata,-6.276182,465.81696,18.742441,70.741554,Fail,4.236878,Sea,Route A,352.59967
haircare,SKU5,53.132328,27.735458,167.56795,8916.805,Male,-0.38730285,15.8978615,43.98105,4.1040535,Carrier B,5.657134,Supplier 5,Delhi,10.1117935,461.16403,17.473803,96.295784,Fail,4.659961,Rail,Route A,595.69507
cosmetics,SKU47,49.47841,40.332558,417.97342,7786.659,Male,9.706566,21.767645,58.561195,4.1677246,Carrier B,4.851772,Supplier 4,Kolkata,1.9006139,446.5649,19.53021,61.939186,Fail,3.491526,Road,Route A,460.89832
haircare,SKU62,42.45308,78.49954,453.3017,6737.5747,Non-binary,36.89398,24.067226,32.876293,5.0886354,Carrier A,5.2956166,Supplier 3,Kolkata,4.8586884,676.63293,23.690456,77.505005,Pass,1.2844201,Rail,Route A,541.6739
cosmetics,SKU43,54.682438,43.380142,346.83667,8081.5386,Male,0.8073993,20.586658,57.21265,4.4817524,Carrier B,5.4394774,Supplier 4,Delhi,3.2378454,461.83774,19.23784,78.49252,Fail,3.9653168,Road,Route A,498.078
haircare,SKU48,64.421394,51.340515,795.98975,9624.896,Non-binary,27.12103,20.211332,57.214718,6.1552887,Carrier B,5.571946,Supplier 5,Mumbai,4.9520693,563.7361,16.636293,70.70213,Pass,1.8672819,Rail,Route A,447.1586
cosmetics,SKU51,53.741875,74.37261,188.50536,8015.559,Male,-31.477764,25.609877,70.27187,3.873178,Carrier A,1.4434237,Supplier 5,Bangalore,-10.804245,206.87384,18.284369,129.75777,Fail,5.187687,Road,Route A,523.14667
cosmetics,SKU22,57.1881,32.756226,604.76715,6091.9155,Non-binary,-42.393,33.315845,90.69696,3.545333,Carrier B,2.9140565,Supplier 5,Kolkata,-20.012487,324.34753,20.940321,60.049454,Fail,4.206522,Sea,Route A,356.6514
haircare,SKU50,43.09231,35.39938,302.01114,7734.818,Male,23.995441,16.062603,38.054363,4.021367,Carrier A,5.393751,Supplier 4,Chennai,12.764802,461.2426,19.562838,86.92736,Fail,3.255112,Rail,Route A,685.12537
cosmetics,SKU10,58.392124,38.47026,611.1634,7310.369,Non-binary,-68.96946,38.899746,89.803474,2.9846315,Carrier B,2.3833325,Supplier 5,Kolkata,-29.755236,287.5239,22.720795,91.231705,Fail,4.329592,Sea,Route A,258.6549
haircare,SKU68,49.53905,62.564648,276.2783,7326.861,Non-binary,19.19804,20.998272,46.326176,3.9913359,Carrier A,4.571829,Supplier 4,Chennai,6.4021206,341.88113,20.17659,91.81278,Fail,3.0664568,Rail,Route A,700.5641
cosmetics,SKU34,53.298244,33.773354,116.82334,10834.856,Female,-43.106915,22.164595,49.67272,2.6532207,Carrier A,4.812574,Supplier 5,Chennai,-1.2772387,357.71497,17.172482,121.04714,Fail,5.632873,Rail,Route A,559.7735
haircare,SKU6,46.837288,38.48421,382.75726,6613.7515,Male,46.734165,18.836386,38.76955,4.8159566,Carrier B,5.067405,Supplier 3,Kolkata,12.614293,461.37524,19.365547,45.399654,Pass,2.7382846,Road,Route A,559.72205
cosmetics,SKU43,51.922497,36.116707,295.38467,8910.289,Male,-18.565815,22.242514,58.55135,3.7395635,Carrier B,4.6562433,Supplier 5,Delhi,-2.0079594,386.2087,18.758703,81.98148,Fail,4.6051583,Road,Route A,482.21158
cosmetics,SKU2,57.489124,47.737965,901.7076,10761.065,Non-binary,-58.846767,25.781784,95.715225,4.2057676,Carrier B,4.662248,Supplier 5,Mumbai,-19.5735,612.00543,24.142433,86.593575,Fail,3.8801565,Sea,Route A,137.25339
haircare,SKU56,45.260063,50.872444,387.58902,7290.3735,Non-binary,36.650337,20.219465,47.365208,4.6348033,Carrier B,6.9924755,Supplier 4,Kolkata,8.798724,697.8508,23.765682,80.73656,Pass,2.3226042,Rail,Route A,574.1464
haircare,SKU41,32.967133,16.133364,348.98254,5173.623,Male,65.22268,6.6275234,37.867744,4.4249525,Carrier A,7.3332076,Supplier 4,Delhi,20.14873,595.86194,19.919664,77.03673,Pass,2.5860424,Rail,Route B,673.68854
cosmetics,SKU53,61.732117,78.3117,-163.26152,11815.576,Female,-63.01379,18.777271,47.667767,1.7305036,Carrier A,3.143028,Supplier 5,Bangalore,-6.182247,228.6253,12.465336,197.28862,Fail,4.513008,Rail,Route A,898.63525
cosmetics,SKU34,50.941456,40.094463,420.9162,7745.893,Male,-19.150806,26.18254,69.938385,3.5931911,Carrier B,4.219914,Supplier 5,Delhi,-8.414831,385.3934,20.042494,78.66844,Fail,4.1527877,Road,Route A,398.75085
cosmetics,SKU4,57.711506,36.497734,213.77917,8769.716,Male,-39.484737,19.621243,63.15993,4.6156516,Carrier A,5.1297226,Supplier 5,Delhi,-3.159584,457.48956,18.421303,98.87341,Fail,5.7353535,Road,Route A,472.1835
haircare,SKU6,55.350956,60.560093,348.66016,8899.642,Male,22.610949,22.667177,43.134888,4.1693964,Carrier A,4.658841,Supplier 4,Chennai,5.5711584,397.68433,18.406338,104.35046,Fail,2.5731702,Rail,Route A,632.6157
haircare,SKU40,44.99689,20.7686,231.69229,7304.2437,Male,30.553883,12.273529,46.181465,4.5730944,Carrier B,5.5183334,Supplier 4,Delhi,23.715645,477.92218,16.90582,75.91854,Pass,4.161384,Rail,Route A,679.2572
haircare,SKU64,47.453506,45.999,301.25677,7519.5522,Non-binary,33.279213,22.712809,37.279087,3.8358622,Carrier B,4.6695065,Supplier 3,Delhi,7.2543697,360.86185,21.024818,69.386925,Fail,2.7773101,Rail,Route A,644.45264
haircare,SKU57,60.619907,49.533634,81.50422,9861.489,Male,-5.3002515,20.252232,45.30866,2.706023,Carrier A,5.1984973,Supplier 5,Bangalore,4.896146,313.05637,15.680585,130.11113,Fail,3.7387872,Rail,Route A,740.37866
cosmetics,SKU39,53.988445,42.09863,279.7878,8232.311,Male,-14.733097,22.014969,62.38905,4.4106917,Carrier B,4.771935,Supplier 5,Delhi,0.70771986,394.47534,17.76364,78.23049,Fail,4.754415,Road,Route A,495.04926
cosmetics,SKU35,55.408604,46.731304,313.66675,9546.662,Male,-32.513256,25.283033,66.202065,3.2620277,Carrier A,4.6763535,Supplier 5,Delhi,-10.475126,404.08914,19.73957,100.852036,Fail,4.2677507,Road,Route A,400.69427
cosmetics,SKU5,49.470245,40.35209,270.45398,8125.2285,Male,15.117527,20.366528,44.617798,4.2348347,Carrier B,4.813104,Supplier 4,Delhi,9.688541,389.43134,17.771458,69.37757,Fail,3.5393393,Road,Route A,560.6658
cosmetics,SKU38,53.163273,34.356342,230.01788,10430.557,Male,-35.18021,23.086329,49.079067,2.9982066,Carrier A,4.6332374,Supplier 5,Chennai,-2.7630234,379.04666,18.070253,107.605446,Fail,4.9603987,Road,Route A,529.99915
cosmetics,SKU51,51.961746,53.316433,395.73795,6141.01,Non-binary,21.044064,22.630335,53.065063,4.4012666,Carrier B,3.7803094,Supplier 4,Chennai,3.750124,388.5206,18.635008,61.638233,Fail,3.580692,Road,Route A,534.613
cosmetics,SKU51,49.140507,32.97866,253.2312,9358.8955,Male,-4.0561185,20.07794,40.014553,3.3727064,Carrier B,5.055121,Supplier 4,Delhi,6.2788105,378.17023,18.669937,80.153336,Fail,4.073393,Road,Route A,596.37787
cosmetics,SKU67,58.188187,89.20216,151.5219,9831.983,Male,-20.6487,21.986582,31.99037,2.6018732,Carrier A,4.483611,Supplier 4,Bangalore,-9.4532795,384.68454,19.30445,167.07457,Fail,3.2328029,Rail,Route A,677.4788
cosmetics,SKU42,50.570576,41.56114,481.21844,6178.6665,Non-binary,9.5393715,21.971535,65.556465,4.852435,Carrier B,4.255113,Supplier 4,Kolkata,2.3616629,422.90762,18.464195,50.683857,Fail,3.522859,Road,Route A,494.80283
cosmetics,SKU33,66.08716,46.824146,809.2279,10695.988,Non-binary,-58.962322,17.617687,88.16337,6.2524643,Carrier B,5.975383,Supplier 5,Mumbai,-9.009729,688.4786,26.16173,71.85256,Pass,3.7256072,Road,Route A,163.9245
cosmetics,SKU45,55.306644,39.06555,275.85907,8020.3335,Male,4.251842,20.05084,55.51087,4.6447635,Carrier B,5.3185587,Supplier 4,Delhi,7.3909264,438.12222,17.78919,77.97372,Fail,4.25549,Rail,Route A,547.44446
cosmetics,SKU30,59.860817,30.328342,58.730053,10062.168,Male,-60.23142,22.310177,61.409706,3.2089143,Carrier A,4.4764504,Supplier 5,Bangalore,-4.939148,338.07214,17.014687,114.403534,Fail,6.5664716,Road,Route A,537.6028
haircare,SKU56,24.844439,144.10051,372.95816,5202.322,Non-binary,23.051273,35.060417,-2.5194104,2.7247608,Carrier A,3.3321233,Supplier 1,Chennai,-22.623842,583.5164,28.684586,130.50793,Pass,0.35548672,Road,Route B,154.32043
cosmetics,SKU43,53.060177,22.048197,-30.347952,11373.151,Male,-34.69293,14.279042,40.182022,1.5439658,Carrier A,5.9843645,Supplier 5,Bangalore,5.2171,363.5833,16.297962,154.93343,Fail,5.9592094,Rail,Route A,793.33765
cosmetics,SKU41,53.586544,36.306175,180.45186,10201.425,Male,-24.91962,20.216621,50.541416,3.3797696,Carrier A,5.1196465,Supplier 5,Chennai,1.386428,389.43552,17.181652,100.575745,Fail,5.074285,Road,Route A,538.4661
cosmetics,SKU42,52.60644,38.085114,413.2156,7325.6074,Male,-11.33548,25.575249,61.38659,3.9366827,Carrier B,4.1341414,Supplier 4,Delhi,-2.5056057,374.76392,19.722336,64.94944,Fail,3.950608,Road,Route A,473.03113
cosmetics,SKU33,59.0555,47.967144,644.7998,8511.62,Non-binary,-21.853832,23.105234,77.83579,5.3360653,Carrier B,4.8200955,Supplier 5,Mumbai,-6.519663,544.63916,20.690195,65.44561,Fail,3.9895658,Road,Route A,313.30637
cosmetics,SKU48,49.698658,35.077675,198.15541,8989.666,Male,2.5725436,18.663958,42.807945,3.7294598,Carrier B,5.020224,Supplier 5,Chennai,10.593514,375.39047,16.605688,83.48787,Fail,4.262654,Rail,Route A,595.98706
cosmetics,SKU46,49.914642,36.16952,196.03954,9241.573,Male,-3.8459973,18.115776,43.49522,3.7287564,Carrier A,5.173791,Supplier 5,Chennai,8.850931,402.12674,17.409615,91.30349,Fail,4.36119,Rail,Route A,611.86774
haircare,SKU59,52.894817,35.800793,377.37665,7332.759,Non-binary,21.714212,16.588608,46.401157,5.0706525,Carrier B,5.2973337,Supplier 4,Kolkata,11.935806,451.89935,17.807917,56.382565,Fail,3.3132865,Road,Route A,544.4337
cosmetics,SKU50,49.899017,42.107544,283.9935,8214.617,Male,11.984787,19.517172,46.68989,4.2202673,Carrier B,5.072919,Supplier 4,Delhi,8.224157,421.11243,18.156702,76.15738,Fail,3.7305434,Road,Route A,558.0519
haircare,SKU64,36.83319,85.44638,375.77295,5202.037,Non-binary,32.234684,23.297796,22.329035,4.542281,Carrier A,4.1033216,Supplier 3,Chennai,0.8896962,539.39154,22.668371,76.606705,Fail,2.3133068,Rail,Route A,538.6653
cosmetics,SKU30,51.45217,51.329662,626.9422,8180.0215,Non-binary,-13.35117,22.889612,78.30806,3.94976,Carrier B,4.5199966,Supplier 4,Mumbai,-10.0462265,523.52423,22.622208,71.25594,Fail,3.376787,Sea,Route B,248.05984
haircare,SKU5,52.817093,36.751434,325.26004,8597.278,Male,12.296791,19.007683,47.460045,4.427925,Carrier B,5.3622465,Supplier 4,Delhi,11.545203,419.95996,17.321262,68.134514,Fail,3.6946342,Road,Route A,573.6398
cosmetics,SKU55,62.75359,77.58521,126.97224,9265.253,Male,-43.66453,27.792774,62.142086,2.863304,Carrier A,2.2913241,Supplier 5,Bangalore,-11.728277,226.37592,16.67387,152.80792,Fail,4.6889334,Road,Route A,633.1559
cosmetics,SKU45,47.00063,45.23079,394.15717,6761.733,Male,18.067444,20.534687,57.370983,4.6599636,Carrier B,4.127055,Supplier 4,Delhi,3.9137049,412.46902,19.479912,58.2499,Fail,3.4471242,Road,Route A,501.44223
haircare,SKU55,54.30157,43.066315,229.38403,8771.82,Male,15.172066,20.631403,39.17331,3.5333874,Carrier A,4.7414103,Supplier 4,Chennai,10.492385,356.9603,17.364302,85.92606,Fail,3.5543208,Rail,Route A,648.94824
cosmetics,SKU35,54.56038,37.39366,441.7449,7189.641,Male,-30.873646,27.64228,69.21847,3.5692368,Carrier B,3.7058482,Supplier 5,Delhi,-10.777782,358.44772,20.7912,73.66212,Fail,4.413233,Road,Route A,430.90457
haircare,SKU56,54.552193,45.016247,473.4484,7083.983,Non-binary,42.493217,18.971796,40.791885,5.386984,Carrier B,4.9344487,Supplier 3,Kolkata,14.30408,484.56476,16.733894,49.00884,Pass,2.3041923,Rail,Route A,585.73047
cosmetics,SKU37,54.364574,37.25165,198.5432,8797.612,Male,-29.08836,22.391136,61.048943,4.18218,Carrier B,4.389748,Supplier 5,Chennai,0.06445129,353.68735,17.923147,88.42575,Fail,5.321419,Road,Route A,516.8296
haircare,SKU55,46.69801,36.419983,324.4414,6993.809,Male,36.60146,17.342108,40.81715,4.866242,Carrier B,5.1314898,Supplier 3,Delhi,16.20483,433.34116,17.361328,52.921345,Pass,3.0294151,Rail,Route A,579.09314
skincare,SKU6,37.408287,90.11076,406.6238,5945.988,Non-binary,61.795727,24.557884,12.786551,3.840751,Carrier A,6.0203295,Supplier 3,Delhi,0.9798413,794.74896,26.441883,92.74722,Pass,0.07235548,Rail,Route B,504.5536
cosmetics,SKU50,49.622734,38.615746,259.89606,7735.4053,Male,10.490486,18.043783,44.762684,4.142862,Carrier B,4.4912243,Supplier 4,Chennai,11.575027,386.1242,17.49777,73.02262,Fail,3.9953518,Road,Route A,591.0166
cosmetics,SKU52,52.938374,46.144604,243.23102,9010.512,Male,5.255939,20.253138,43.32506,3.6072032,Carrier A,5.161903,Supplier 4,Delhi,5.3468103,396.04718,18.743961,89.82756,Fail,3.6605787,Road,Route A,597.3082
haircare,SKU57,62.533554,47.198208,860.86237,9553.362,Non-binary,-4.5824056,22.837177,66.98427,6.104604,Carrier B,6.7096663,Supplier 5,Mumbai,-1.0645217,741.0307,25.630627,69.36009,Pass,2.0848794,Road,Route A,434.64432
cosmetics,SKU37,56.596985,39.4975,346.14676,7853.476,Male,-32.47736,25.912317,67.44184,4.1334143,Carrier B,3.7705805,Supplier 5,Chennai,-5.424963,353.7952,18.522362,77.25027,Fail,5.009282,Road,Route A,482.51315
skincare,SKU78,38.465836,129.72823,323.22412,6845.643,Unknown,28.901505,30.671024,-1.6986516,2.5485992,Carrier A,7.3073325,Supplier 3,Bangalore,-1.7647094,721.48096,26.330023,111.87126,Fail,-0.06129077,Air,Route A,713.32764
cosmetics,SKU4,49.034283,42.925224,471.135,5966.231,Non-binary,16.603458,22.808308,57.79745,4.402463,Carrier B,4.3362722,Supplier 4,Delhi,0.30751047,487.14075,22.128366,62.400867,Fail,3.4144063,Road,Route A,505.56308
cosmetics,SKU34,55.84989,51.68231,534.3139,5432.1484,Non-binary,-4.0668416,25.485535,58.78162,3.7589517,Carrier B,3.5741153,Supplier 4,Delhi,-8.38983,461.998,24.95206,67.696465,Fail,3.6511602,Road,Route A,495.13626
haircare,SKU65,40.496258,74.0845,328.26315,6559.5864,Male,36.383488,20.016197,42.46965,5.158649,Carrier B,4.2516375,Supplier 3,Chennai,5.0299587,347.77478,17.139175,91.03321,Fail,2.1283917,Rail,Route A,592.94196
cosmetics,SKU33,54.931664,39.612473,432.7497,7885.815,Male,-38.74474,26.556683,81.49805,3.7472918,Carrier B,3.919787,Supplier 5,Delhi,-12.643564,365.44562,18.663574,77.264915,Fail,4.847704,Sea,Route A,392.8243
skincare,SKU33,34.019318,12.123255,275.68564,4517.4604,Non-binary,72.036194,5.069249,43.36174,3.1090634,Carrier A,7.7581515,Supplier 4,Delhi,22.290466,619.02313,19.513678,82.04441,Pass,2.4311967,Air,Route A,816.2546
haircare,SKU55,49.32511,40.26322,319.30734,7374.071,Male,23.231258,17.778028,41.485123,4.853709,Carrier B,5.4554462,Supplier 4,Delhi,12.918376,497.45728,18.591091,74.43873,Fail,3.482558,Rail,Route A,586.2049
haircare,SKU56,59.43317,63.69216,694.0132,8834.048,Unknown,6.879005,18.332842,51.448643,6.0889945,Carrier A,6.3784137,Supplier 4,Mumbai,0.46983156,801.887,28.820894,73.56634,Pending,0.8422084,Rail,Route A,417.42758
cosmetics,SKU46,65.46851,61.938274,769.1589,10064.854,Unknown,-48.69402,18.546324,76.03242,5.8352337,Carrier B,6.444293,Supplier 5,Mumbai,-8.421371,824.6196,30.636015,86.43195,Pass,2.6051376,Road,Route A,203.20776
haircare,SKU53,54.211613,45.05484,255.1835,8957.638,Male,13.885044,21.478058,36.5851,3.4027781,Carrier A,4.688022,Supplier 4,Chennai,8.140312,388.1501,18.289072,90.98043,Fail,3.3544009,Rail,Route A,656.78577
cosmetics,SKU44,59.702583,45.935955,358.0525,8544.505,Male,-12.8441925,21.21139,62.815845,4.223489,Carrier B,5.615476,Supplier 4,Kolkata,-2.166668,524.74194,21.867113,89.321945,Fail,4.323331,Road,Route A,460.06042
cosmetics,SKU4,52.68231,32.146214,153.69334,10645.341,Male,-48.462505,22.114744,49.16304,2.5975819,Carrier A,4.2574077,Supplier 5,Bangalore,-2.6222248,330.4693,17.474192,111.7838,Fail,5.914246,Road,Route A,550.12036
cosmetics,SKU48,51.428703,53.597633,497.7922,6012.616,Non-binary,15.769108,22.72324,49.533947,4.755895,Carrier B,4.206687,Supplier 3,Delhi,0.7354298,502.38376,22.212057,63.01417,Fail,2.948946,Road,Route A,507.82187
haircare,SKU49,46.35258,34.172356,257.60507,6876.0312,Male,30.810308,17.350958,45.090538,5.1070957,Carrier B,5.72727,Supplier 4,Delhi,16.462292,465.27588,16.12879,68.71217,Fail,3.584884,Rail,Route A,612.3464
cosmetics,SKU42,53.9794,40.310776,308.0025,9057.89,Male,-19.82838,22.635326,59.75933,3.6543756,Carrier B,4.7489986,Supplier 5,Delhi,-3.1795826,394.06293,18.056456,87.263824,Fail,4.6380897,Road,Route A,462.0141
cosmetics,SKU5,49.876324,46.229862,433.3462,6036.59,Male,22.35997,22.190151,53.421104,4.6396995,Carrier B,4.0225897,Supplier 4,Delhi,3.444953,411.20776,19.188198,52.4329,Fail,3.4209292,Road,Route A,535.02716
cosmetics,SKU52,45.412743,66.02234,275.40106,7170.1514,Male,-4.095734,20.399218,45.062298,3.4187155,Carrier A,2.773028,Supplier 4,Chennai,-3.8534412,305.13336,21.0657,94.45757,Fail,3.9131742,Road,Route A,528.78656
cosmetics,SKU48,44.976593,57.669746,544.93756,6059.4487,Non-binary,4.073894,24.395836,54.672688,3.4839745,Carrier B,3.765792,Supplier 3,Kolkata,-7.926054,432.7292,19.900387,73.84087,Fail,2.775581,Road,Route B,368.6022
cosmetics,SKU4,50.48565,36.71605,512.14996,5930.7705,Non-binary,-4.207932,26.134333,68.33519,4.111388,Carrier B,4.1934934,Supplier 4,Kolkata,-3.5753536,413.76004,20.121035,50.40125,Fail,3.773672,Road,Route A,471.47256
haircare,SKU6,47.01448,46.130844,304.53137,7369.1084,Male,27.898466,18.794006,38.70827,4.3456025,Carrier B,4.663168,Supplier 4,Delhi,10.788466,400.2339,17.987122,68.76838,Fail,3.110918,Rail,Route A,596.345
